ko	17-2-10	17-2-2	17-2-4	17-2-6	18-1-1	18-1-3	18-1-4	18-1-6	19-1-12	19-1-2	19-1-4	19-1-6	23-1-10	23-1-16	23-1-2	24-1-2	24-1-8	27-1-2	27-1-4	27-1-8	28-1-2	28-1-4	28-1-6	29-1-2	29-1-4	29-1-6	30-1-2	30-1-4	30-1-6	31-1-16	31-1-2	31-1-8	32-1-2	32-1-4	32-1-8	33-1-10	33-1-2	33-1-6	34-1-16	34-1-2	34-1-24	38-1-10	38-1-14	38-1-2	39-1-8	52-1-2	53-1-2	54-1-10	54-1-3	56-1-2	57-1-2	58-1-10	58-1-2	59-1-15	59-1-20	59-1-24	59-1-3	59-1-6	59-1-9	65-1-2	66-1-2	67-1-15	67-1-2	68-1-2	69-1-2	70-1-10	70-1-2
ko:K00075	0.0008013153152408353	0.00030992645267037577	0.00028278110621121524	0.0005485439555170212	0.0007199097481564296	0.0006608549381284126	0.0003569148718457188	0.0005088335889285041	0.0008885282520991529	0.000237191640933556	0.00036559464214632365	0.0005352343358472313	0.0005492357368896699	0.0009459292089399836	5.619275813131072e-05	0.00047705337088140134	0.0007724684191213204	0.0002802450859835783	0.0003231695555287025	0.0006297914072822644	0.00031469045403427086	0.0003564280442622085	0.0007121705647592951	0.00030219296107656	0.0003722954473942502	0.000872830946265068	0.00026393906912867005	0.00043095108751521925	0.0008554476211790762	0.000753831469992732	0.00023392491884884685	0.00020809391392042994	0.0007437319516833683	0.0002567259631357862	0.0004911443679179387	0.0007041074714364728	0.00018205775746258434	0.0004657659134952436	0.00021274825279023603	0.0006394816929248411	0.0007223687249692544	0.00045178317560414205	0.000844627373930982	6.163904939149901e-05	0.00043712487405852613	0.0003632359214464852	0.0003301280418610855	0.0007792711765969489	0.0003681121015135696	0.0004020436523669004	0.0003304493922778492	0.0007469069186884851	0.0004886438474797924	0.0006783094697843218	0.0002565955605808099	0.0008442601096154441	0.0006705706143012697	0.0006856829899979392	0.000706221045284133	0.00041509122055552916	0.0003406286906911112	0.0007281961809106674	0.0005946167171246999	0.0003991239833428217	0.0003178571136697156	0.0004993763160448963	0.00045814981887845233
ko:K00076	6.668157681575631e-05	2.9429582241909155e-05	3.769901023580421e-05	4.8964733376180674e-05	4.8986167741570696e-05	6.738976906973834e-05	3.913467453901833e-05	4.314092740921124e-05	5.535965012630908e-05	3.710344514339577e-05	4.009117959654266e-05	4.478931570723163e-05	5.8318847091821736e-05	5.5065948500300494e-05	2.661958618997078e-06	4.613621173246415e-05	5.0639815330988075e-05	3.07533557975894e-05	3.2484664081675334e-05	4.5937129169874555e-05	3.202039883026099e-05	4.5677893494663304e-05	5.292511610706771e-05	3.039340500735546e-05	4.5564962495437314e-05	5.5955094175635594e-05	3.0706836649143446e-05	4.3504710036264995e-05	5.9847394400030184e-05	5.166927610656571e-05	2.4578822467835016e-05	2.767215134334288e-05	0.00010388597018929271	2.2405109973781976e-05	5.105961123826804e-05	4.967672018139797e-05	1.647020358600413e-05	4.95972976334444e-05	2.435775879064245e-05	8.769844792454312e-05	5.316958434768385e-05	4.957402560628304e-05	5.1109586669632235e-05	1.5764086820438498e-06	4.941516498339285e-05	3.517698927900297e-05	3.410876581606812e-05	5.204009514553383e-05	3.924075960668412e-05	4.0052866877899896e-05	3.445143482509487e-05	5.919386656503619e-05	5.4356660744191646e-05	6.800042758249647e-05	2.7758731404543502e-05	5.916992748743327e-05	8.903066480374677e-05	9.315524082719399e-05	9.689847395795436e-05	3.724390583139305e-05	3.488646606043764e-05	5.089221508746928e-05	4.775850816803795e-05	3.479540216934695e-05	3.467159574100011e-05	4.2937070776455456e-05	4.3017700092053e-05
ko:K00077	0.00027778721773641054	0.00020541030910168118	0.0002078627882479053	0.00022519251793249502	0.0002842449733943701	0.0002688017446576962	0.00020720918622953426	0.00022652852781059534	0.00026293637659795683	0.000203967035040929	0.00020733404069313315	0.00023220534905292687	0.000244953365384669	0.00037228232426131304	0.00010034245824885506	0.00022277008401805397	0.0002394603106542374	0.00021502615398818133	0.00017827289277026303	0.00019020230615348399	0.00020886108807084865	0.00021506783846993903	0.00023697133391408423	0.00024144013137804618	0.00024260595215316554	0.00027415014321211553	0.00019400238426572065	0.0002295109937863568	0.00031795911464931113	0.000268198792086158	0.0002563064930885058	0.00026107911830798006	0.0003968631789856593	0.00025318882623945994	0.00025041340779830966	0.00021471792526868758	0.00018223890759971526	0.0002494033826336285	0.00024438941855291126	0.00036450813099715766	0.00026041913085325766	0.00023313319456062182	0.0002313128599881844	0.00011143061451793306	0.00022050920978065397	0.0002426228788363367	0.00022689442090331716	0.00023571830039491377	0.00021210013642558665	0.00021528108434706284	0.00019813442310708145	0.0002867030021209889	0.0002917601061627584	0.0003395343292134328	0.00028587041854590396	0.00027476563749736545	0.0003726336763483896	0.0003846587614850517	0.0004369100017384462	0.0002296740118645337	0.00021896288980850255	0.0002620949530367629	0.0002121526275638262	0.000231907929783129	0.00019755851553720277	0.00018150755365577002	0.00024654277821776615
ko:K00078	3.5298753219592847e-06	5.054457848350144e-06	6.715883400808902e-06	4.204961274954151e-06	4.255691128538289e-06	2.407403732287618e-06	7.527540995290518e-06	5.295998258197241e-06	3.235984489260127e-06	4.689419791596855e-06	8.240663026626809e-06	5.228866996568272e-06	2.4761535435856253e-06	3.1447557930058026e-06	4.0650553538489924e-07	5.509815681325693e-06	3.508410610172375e-06	1.0022157783529675e-05	7.025443118107702e-06	3.6360011776762723e-06	8.032485199693283e-06	8.31131631663507e-06	3.249861343812667e-06	1.325425122500527e-05	5.917670984863785e-06	3.7470623889760204e-06	8.843069307788043e-06	8.885466155166697e-06	2.55854338135183e-06	2.457889009140397e-06	4.726134638003677e-06	4.0777272219151305e-06	1.980243229637847e-06	5.132183106615838e-06	4.364199544386412e-06	2.8276436637495e-06	2.491557279783389e-06	5.99868620717037e-06	4.327917000009122e-06	9.255458221722086e-07	3.748067700599296e-06	3.921313706288267e-06	4.842153016949816e-06	4.944765430028654e-07	6.0258018267685134e-06	5.148875052064506e-06	6.713987716010916e-06	3.1494196305149568e-06	4.259793825632863e-06	3.840692065070615e-06	9.900699442995096e-06	1.994180038229995e-06	5.607804530327184e-06	0.0	5.644392308199941e-06	2.6259221834510195e-06	1.6560942978434143e-06	6.717417793588207e-07	1.5510645555505614e-06	7.320356351859382e-06	8.207474983741727e-06	2.5995450887634714e-06	4.808689891335963e-06	7.4349824365330025e-06	9.29973003568973e-06	2.4562357878818767e-06	2.8130444074354984e-06
ko:K00079	3.83491318654024e-06	6.190761532105632e-06	7.87098813246986e-06	7.671012089830918e-06	1.3646459752456233e-05	9.136329921121676e-06	7.174783949933586e-06	5.685676815801647e-06	3.4420930562122117e-06	1.0610799721365548e-05	9.212031005673207e-06	4.65320786264813e-06	4.7204795641895e-06	2.2554622296120473e-06	5.234379347482503e-06	1.0591400474978345e-05	4.149807747700183e-06	7.398816663486909e-06	4.750627452248694e-06	3.238884608758529e-06	6.282297100443246e-06	5.850003478831123e-06	8.260130094106735e-06	6.1182088602328295e-06	7.67707072135052e-06	2.2294198790190193e-06	5.099992317489742e-06	4.822187793202898e-06	5.942011345230151e-06	4.136197445734042e-06	6.182116580030839e-06	6.795757314614334e-06	5.585792038740803e-06	5.218175623750509e-06	4.6319858139753194e-06	3.6302702639036736e-06	1.0056850236954455e-05	9.41975222357547e-06	5.226638935033579e-06	3.6074287166326387e-06	4.360891949201694e-06	4.29577282805099e-06	6.180442453577118e-06	3.1354999017971934e-06	4.698302882181982e-06	5.438504764788416e-06	7.69377933962318e-06	7.143967953277822e-06	9.636458553310434e-06	3.686219721257949e-06	7.051190869153047e-06	3.4972060665723634e-06	4.7983747491272585e-06	3.2204865475311976e-06	8.476596066008597e-06	4.325643994029717e-06	2.7925094061928846e-06	2.1926280824858395e-06	4.045106416510806e-06	6.739396573459795e-06	5.66161556663446e-06	6.918280202221819e-06	5.173798042616423e-06	5.195015276188362e-06	8.035974133525003e-06	6.358343358532364e-06	9.28193231057647e-06
ko:K00081	1.448859064972811e-07	4.781111140068116e-07	0.0	0.0	0.0	0.0	0.0	0.0	5.369297732178317e-07	0.0	0.0	0.0	3.759020464031579e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.969996644508901e-07	0.0	0.0	0.0	3.228052585158117e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.383849475582818e-07	3.0411077972383334e-07	0.0	0.0	0.0	0.0	0.0	3.6290620180240516e-07	0.0	0.0	1.7768442672325843e-07	0.0	2.1760292006119932e-07	0.0	0.0	0.0	0.0	0.0	3.7725580958205316e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1837748745519827e-06	0.0
ko:K00082	6.162452745987277e-05	3.952514877141255e-05	3.0269522477711917e-05	6.466786000770171e-05	9.316072416255836e-05	5.6120860441604514e-05	5.606297994027491e-05	6.591992263560823e-05	6.425608282786062e-05	2.7072337707195156e-05	5.232257018934151e-05	7.825495276524699e-05	6.529246841895938e-05	5.819939712773641e-05	6.39930538409389e-06	6.426918107368039e-05	6.80223039724014e-05	3.363899020188117e-05	3.579648026250475e-05	0.0001210472698193458	2.7724323882410435e-05	4.8533367267856716e-05	0.00011861532261583944	2.386248609892457e-05	2.6891425354952765e-05	7.8483588814397e-05	3.896499642637581e-05	3.656665490968436e-05	8.448755045704781e-05	6.871598414446278e-05	1.658387789374766e-05	1.7724824477157118e-05	4.66755908813557e-05	2.060822894463189e-05	6.066683369028915e-05	6.984745544814563e-05	7.700475840542071e-06	5.6414198777966674e-05	1.598921474429714e-05	4.5738539401456343e-05	8.697491387239159e-05	7.109416093435481e-05	7.230084054484883e-05	7.551170986829053e-06	4.046927945932078e-05	4.691820687145762e-05	3.483096207702856e-05	8.996966921188139e-05	4.3286684204958476e-05	3.680600073301791e-05	2.763660116882803e-05	8.273973075013603e-05	5.01727196168847e-05	2.951525042019571e-05	1.5286027202986306e-05	9.750501618206138e-05	4.6532648789387e-05	4.550837042881057e-05	4.904258235782827e-05	4.4439377704770454e-05	3.5410309859532484e-05	7.991354386735503e-05	7.377072292835747e-05	3.1533089144624995e-05	2.8358846843890546e-05	7.861965256552478e-05	4.52212377833741e-05
ko:K00083	0.0	3.5990070202346385e-06	3.43838791688524e-06	5.206004966061408e-06	1.4261219036067315e-06	2.6862769951460286e-07	4.58790799095296e-06	5.6762958103963284e-06	5.068431910978671e-07	5.501584577096234e-06	3.196959330710293e-06	4.532600574766142e-06	6.278477991266954e-06	2.554637918528022e-07	0.0	4.377187657546272e-06	0.0	3.842615628959294e-06	7.09248348579889e-06	0.0	3.181717968719356e-06	3.937320279364319e-06	0.0	7.510507608854594e-06	5.016661854315563e-06	0.0	6.340210690227006e-06	4.527238009237189e-06	0.0	1.1772258911897681e-06	3.3058661356496553e-06	3.191962869759666e-06	0.0	9.7660560614091e-06	4.9833750207152634e-06	3.44509259687147e-07	2.260982550316741e-06	7.324158905537359e-06	2.9360691631484893e-06	0.0	0.0	2.979265029173947e-06	0.0	0.0	5.854036912953634e-06	5.839411216943618e-06	4.408366495879052e-06	1.2535097539758998e-06	6.320044931396695e-06	7.582955341155231e-06	3.7161669273954527e-06	0.0	3.8109871324617023e-06	0.0	3.4217293515541553e-06	0.0	0.0	0.0	0.0	7.328859816844178e-06	4.779138493106806e-06	0.0	4.136236445055803e-06	5.364975458975452e-06	7.4757376901106305e-06	1.913365427338326e-06	8.30464576356804e-06
ko:K00084	0.0	0.0	1.1185043825552656e-06	0.0	0.0	0.0	0.0	0.0	0.0	6.8152149029559e-07	5.812231015013301e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.4584219659329069e-06	7.730275096911084e-07	0.0	8.31208646876619e-07	0.0	0.0	1.106363982203095e-06	2.3241851001985848e-07	0.0	0.0	3.5489125651542646e-07	0.0	0.0	0.0	7.875351981818548e-07	4.674385478764315e-06	6.794635516022921e-07	0.0	0.0	1.6511989257568043e-07	0.0	0.0	4.645639120106846e-06	0.0	5.708499241853865e-07	0.0	0.0	5.155913530076856e-07	1.8330246908161083e-06	2.2864074933966593e-07	0.0	1.6343452078994532e-06	6.30448199955791e-07	0.0	0.0	3.475326245846793e-07	4.265108096343865e-06	9.384057959279963e-07	0.0	2.7925094061928846e-06	4.679939407415588e-06	2.9018370731904706e-06	0.0	0.0	0.0	0.0	0.0	5.641947105392198e-07	0.0	8.902962826295803e-07
ko:K00085	0.0	0.0	0.0	0.0	4.526207756307741e-07	1.1836086377080201e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3626529433460206e-07	0.0	0.0	0.0	0.0	0.0	4.1164907131929815e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1476960027888044e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K00086	0.0	4.041697195106554e-06	1.6446884139255248e-06	2.4638704619809604e-06	5.976813744756632e-07	5.48706668635512e-07	3.0962331013280226e-06	2.642712832290766e-06	0.0	2.092164632400767e-06	1.7207172220943744e-06	9.949542728069754e-07	1.3226419132400438e-06	4.001240113357143e-07	8.141448775165007e-07	1.7418247621376308e-06	0.0	1.5385833832351833e-06	4.452860036807608e-06	8.624925860488415e-07	3.647952519225658e-06	1.9590684889928866e-06	5.588907249464458e-07	1.5449932411544223e-06	3.0790211802488043e-06	0.0	4.653044050900669e-06	1.5389737080315576e-06	6.17811168416439e-07	0.0	2.612302464700123e-06	4.982069658281426e-06	6.239419246975281e-06	3.773207655867456e-06	3.6913349880880033e-06	0.0	3.3277146902825232e-06	3.1090176768837548e-06	3.3164540263855345e-06	5.048980099118393e-06	0.0	3.814034506989643e-07	0.0	1.5226226349041507e-06	1.357152414164979e-06	2.435546922843662e-06	2.207626159996411e-06	3.9561664265061674e-07	4.940581330932054e-07	3.1593428861603826e-06	2.0986779000855984e-06	0.0	1.6915441804572902e-06	4.238843085071983e-06	4.117223549071464e-06	6.777404910487485e-07	4.8426198964879225e-06	4.9094439030991e-06	5.302299874703382e-06	7.879007440932913e-07	1.113651631973814e-06	1.0030650942574472e-06	1.0529647693404949e-06	1.5774067520263976e-06	1.3854118052069406e-06	7.253606129729547e-07	1.3093080050663079e-06
ko:K00087	6.203605958543149e-06	2.4520272756626962e-05	3.272748462550319e-05	2.789311069742708e-05	1.7553723836728362e-05	8.593935201062592e-06	2.3023018833473107e-05	2.3313221041263145e-05	9.14047901852784e-06	3.3113633229512364e-05	2.6498803042606966e-05	2.2363774951270942e-05	2.0210498592956057e-05	6.43198438378166e-06	2.0778163724742558e-05	2.3634944840540887e-05	6.6916881207770205e-06	3.011967957829155e-05	2.668023430607748e-05	3.985241881935074e-06	2.611768591772028e-05	2.2041274746967017e-05	5.351036255497831e-06	4.1419792042960506e-05	3.4830210322280795e-05	9.085080490760548e-06	3.445363695223809e-05	2.8305837439986044e-05	8.410875812202747e-06	8.515379083908978e-06	4.763758914648446e-05	4.622079922952016e-05	0.00026654324624909604	4.393943039143923e-05	2.488262557498279e-05	6.811377027147124e-06	3.4842671401247014e-05	2.127257974326749e-05	4.384565418161013e-05	0.0002442996509563371	6.988304800674825e-06	2.1359341686034948e-05	3.864192972131024e-06	1.5197375400211475e-05	2.0779072056809692e-05	2.133520810889231e-05	2.7216780081541692e-05	9.350983931506643e-06	1.809294760798136e-05	2.0596802428997395e-05	2.5177402749816942e-05	1.3162895040943464e-05	2.647618498527883e-05	0.00021444750966533634	4.796786940980599e-05	8.445786849735338e-06	0.000251838463434383	0.00025861025542907003	0.000261867954871228	2.076763942651102e-05	2.7018363898841044e-05	6.127780098372088e-06	1.3683167464353512e-05	2.6859214241836448e-05	3.610383772250949e-05	6.100916247574136e-06	2.5762480381403413e-05
ko:K00088	0.0007481838720426243	0.0004126040391987044	0.0004393900602215626	0.0005667068371919807	0.0006303732648072234	0.0006728266648806163	0.0004298464206978683	0.0005591687718520097	0.0007499674022573275	0.0003889615552940754	0.0005127237385589704	0.0005433177964408281	0.000565054816893146	0.0008247346495049714	0.00014309048457871216	0.00047440621049694835	0.0006601044778894639	0.0004046347004004249	0.00041377007810281934	0.0005429614622792221	0.0003845413158186399	0.0004488213904903402	0.0006096369450872522	0.0004536009429028906	0.0004816523050189999	0.000767011957651503	0.0003803658486664387	0.0005404041812278023	0.0008146749112954032	0.0006399619046959062	0.00034162533880503413	0.0003373491210284761	0.001071478249217924	0.0003334851070444219	0.0005359608645589958	0.0006178880073824011	0.0002472305221572044	0.0005600110818535372	0.0003381412050150484	0.0009449963979943887	0.0005897736190097114	0.0005612931866586115	0.0006292339184363208	0.0002452203120120391	0.0005260931047371784	0.0004362628222138759	0.0004378731355735588	0.0006228614449240501	0.00042057931518436296	0.00046798461778839874	0.00045295535066165407	0.000726713403090976	0.0005348959718097379	0.0008558677958724165	0.00034279803533723586	0.000721017893399772	0.0013562948398872544	0.001023741783404878	0.0010400334741792743	0.0004796962279036727	0.00045253782634304806	0.0005997231533909113	0.0005681050093158488	0.00044000260767002687	0.00041040532062564574	0.0004729316790202359	0.0004984426012123247
ko:K00089	0.0	0.0	0.0	0.0	0.0	3.0943758374804e-07	0.0	0.0	0.0	0.0	5.141487025366139e-07	0.0	0.0	0.0	0.0	5.550900082339568e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1793186195252495e-06	0.0	0.0	0.0	2.484057374955718e-07	0.0	0.0	6.558284904694707e-07	6.663813631623475e-07	0.0	0.0	4.612801050294386e-07	0.0	0.0	5.53257543713264e-07	0.0	0.0	0.0	6.407283656816445e-07	0.0	0.0	5.761989293326024e-07	0.0	0.0	8.090361408266205e-07	7.218130024400777e-07
ko:K00090	0.000428957819111708	0.00021167331364441424	0.00018299976063501633	0.00031589777602443724	0.0004115830068762905	0.00030132455739689665	0.00024895190345940936	0.00029459675919310015	0.00044848205039130234	0.00014763505657730381	0.0003022979757203585	0.0002992698772644956	0.00035136926991174695	0.0005345553100802196	1.4275489868626582e-05	0.00029276395384288416	0.0004114967202990745	0.00017325651620045507	0.00020031185124333046	0.00031109883573376024	0.0002055974109090594	0.00025122767167469045	0.0003083537892253983	0.00019750183772385339	0.00023419708835119776	0.0004676210183243247	0.00015628808297234094	0.0002895157755062118	0.00037808723631142555	0.0003742530653037024	0.00013749401270143064	0.00014106450727624113	9.316571205084374e-05	0.00014828666636730744	0.00033273087388999893	0.00037305508997418605	8.10518698450314e-05	0.00033603692442052093	0.0001300981497284942	7.092795511483311e-05	0.00037321076845296707	0.00030560879232646607	0.00041591215971193004	2.1704530787019054e-05	0.0002884071679003185	0.0002632032150854296	0.00023751814796952228	0.0003511242812537759	0.00023064921113500136	0.0002509380295569014	0.00022848470538010314	0.00045538193947000297	0.0003121214883523641	8.205294691223655e-05	0.00015123902948489712	0.0004055446273515623	8.584117319009762e-05	8.585157496213017e-05	9.340575228522476e-05	0.000255322277986747	0.0002490513995414724	0.000343294447756698	0.0003332234029714826	0.0002547944177686046	0.00020752998946438466	0.0002545492165479256	0.00029264783194221156
ko:K00091	0.0002858109399417597	0.0001625159321124814	0.00013894497502192868	0.0002303244659821929	0.0002516413397211463	0.00028718911026483674	0.00017575964583769555	0.00021075823975203297	0.0003178408522730197	0.00014607047993264163	0.0001808094791042523	0.00022541824350521392	0.0002368706402560212	0.0003074555763228409	3.116588373683613e-05	0.00018275425763918655	0.0002482520738060587	0.00015744401437328332	0.00015833554204714527	0.00020293317236085788	0.00016132694144413705	0.00017408569090519797	0.0002337165875480955	0.0001596195110966598	0.00018833882386228655	0.00028616762779470445	0.00014446936146269229	0.00020953841913862745	0.00028510616437516385	0.00023355656866677586	9.902829438978085e-05	0.00012970151033438385	0.000286376203415438	0.00012592359167838959	0.00018330810121009944	0.00022420794726579828	7.149423588495144e-05	0.00022291406160638815	9.872469014202403e-05	0.0002582330296027486	0.00023195858204346412	0.00019575214148467157	0.00022500852688322646	3.457961505394906e-05	0.00020361312269842778	0.0001861974987563102	0.00016768126341366472	0.00024338392934916635	0.00015595049211256158	0.0001702603723372023	0.00018198784170250302	0.0002927705990617756	0.00019799928630811594	0.00030455416544366567	0.00012982214008338421	0.0002551554355112478	0.000283930195545915	0.0003127678416803925	0.00030694059215974605	0.0001936731565329468	0.00018923289880087577	0.00019764842553290712	0.0002062176759943299	0.00018292408561621006	0.00016785284979110537	0.00016671170624800045	0.00018335875391847686
ko:K00094	1.2578037739170663e-06	1.143316736692169e-06	3.4168594569752744e-07	0.0	8.302188319879482e-07	0.0	1.6021090471356284e-06	6.728844389995974e-07	1.2748417712761557e-06	3.220189041646663e-07	0.0	2.5789007660999485e-07	2.6492593973890905e-07	7.717834725848364e-07	1.977035708891548e-06	0.0	1.6235822700545062e-06	0.0	0.0	5.136615230363066e-07	8.278434296827866e-07	1.4707271328839482e-06	0.0	1.6308207570015223e-06	0.0	1.1359567598330465e-06	1.6094497872656228e-06	1.3698309076106176e-06	0.0	4.1688181198285443e-07	2.106945974707948e-06	2.0731906799118476e-06	0.0	1.940022385705905e-06	4.218400051924829e-07	2.295611593702675e-06	5.918293563629441e-07	0.0	1.9371819100445574e-06	0.0	6.017030684330168e-07	0.0	6.844404564022567e-07	1.493111143661682e-06	0.0	0.0	1.3482481133269196e-06	4.079127479125967e-07	0.0	4.884553621279102e-07	0.0	0.0	2.3381399819152738e-07	0.0	6.988128267548909e-07	0.0	0.0	0.0	0.0	8.048260193367768e-07	5.188220490858288e-07	8.985440256121334e-07	0.0	3.8008238040462854e-07	1.5460644677825946e-06	9.024052550910083e-07	0.0
ko:K00096	3.4296338773066205e-05	3.583413061596873e-05	3.393453108607881e-05	3.7806732279454505e-05	3.9962690151066444e-05	4.8792763291839005e-05	3.47235685860559e-05	3.367655084826792e-05	3.3633207684908186e-05	4.451470180066085e-05	2.9712015185455384e-05	2.362203686866669e-05	2.454093384823321e-05	2.7374112551912014e-05	4.932626461782931e-05	2.9158995404535224e-05	2.406526875970817e-05	4.535483307169631e-05	3.2284810223418953e-05	2.1312657141792803e-05	2.9340719167474864e-05	3.3291203353207825e-05	2.613805559406518e-05	5.618386069502377e-05	5.248590615903944e-05	4.619785232896929e-05	3.404294130088315e-05	4.93819231443715e-05	3.1113428655328814e-05	3.6219560303036085e-05	5.266753970429696e-05	4.302410819064052e-05	0.00040812076943518976	3.978461641057468e-05	1.8749802140678827e-05	3.524449471952914e-05	4.719849081062165e-05	1.9814710669673267e-05	5.7873000289925276e-05	0.00039274563408323737	3.8721788362294775e-05	2.4658963726033638e-05	3.657665285865552e-05	7.868110233075112e-05	4.0008620875374646e-05	3.068328491235313e-05	4.6973362450884124e-05	2.2527544872430255e-05	2.8390088099375337e-05	2.703838944017312e-05	4.616615545236062e-05	3.559343047267312e-05	1.9230763868284717e-05	0.00023251114654813118	5.6245574614755335e-05	3.192077646760638e-05	0.00042935198526457985	0.0004046417945376562	0.0004146806055845695	3.0400558907168953e-05	3.4609270925786634e-05	3.502493071017095e-05	2.8785771138826154e-05	3.5795790467697204e-05	4.9172199847119115e-05	2.3456309813713072e-05	2.498487947609909e-05
ko:K00097	0.0006119202588797587	0.00019218711866310863	0.00018113851910877738	0.00035441151333547336	0.0004108346101608731	0.0005318069769448547	0.0002217809201730489	0.00033720551857295393	0.0006711210443278399	0.00014216745784891482	0.000284138264217344	0.00039843504539245427	0.0004362779434739298	0.0006112647685834439	4.611735468003921e-05	0.0003619691430661275	0.0005926972325824239	0.00018218513409720943	0.00020223100627530773	0.0005018998821031913	0.00019369595197235877	0.0002649303464940335	0.0005033775779068688	0.00018636138047895825	0.00022973691680537792	0.0006997879767478154	0.0001794923313866952	0.00027706850862442627	0.0005769641171482859	0.000575013862131916	0.00014974947228507573	0.0001299929798439841	0.0003025658657603533	0.00015551944077697616	0.00037819995371507394	0.0005235529590346786	9.422683884457945e-05	0.00033528444547105006	0.00013109599550532855	0.00025952753608107554	0.0004927570138343693	0.00035295845891145756	0.0005431963865529185	5.1008704929489256e-05	0.0003020050037330518	0.0002477719433704013	0.00021815541003810182	0.0005610314389167536	0.000235618518464195	0.0002709459402890823	0.00020326647995022465	0.0005312462396862797	0.00035458831631904965	0.0003204350789145002	0.0001486266653910211	0.0005187296659813171	0.00028002980508395284	0.0002914345540855055	0.00030750419796227906	0.00027274216131213967	0.00023242986440691788	0.00047164793062427415	0.00042648500095217074	0.0002454183338649214	0.00018246854747873512	0.0003532794384989083	0.0003111524122338941
ko:K00098	8.384273816526456e-06	1.4225168205448495e-05	2.188638892144421e-05	1.559576483826451e-05	9.838821257523785e-06	6.923798950511204e-06	1.5611415654667935e-05	1.5786840998866224e-05	1.0949245103170273e-05	1.8864857371205432e-05	1.765629951946748e-05	1.37966612761483e-05	1.0139613212872096e-05	6.19268739327791e-06	6.991027983032069e-06	1.3925333832890174e-05	1.0394200141348058e-05	2.1821478759892618e-05	2.1393783506579494e-05	5.465068547272095e-06	1.822717882386611e-05	1.9019156930836228e-05	5.83582636548591e-06	2.1723673388367886e-05	2.2625929926766485e-05	1.140867800630073e-05	2.189782851500024e-05	1.6062371199208334e-05	7.451340140067458e-06	1.0529548595525105e-05	2.4010385451830426e-05	2.410709122940422e-05	1.697029520307683e-05	2.3812507982718855e-05	1.4165146672321657e-05	1.160605013584747e-05	1.2823502430341288e-05	1.2821502541198903e-05	2.0844551399507643e-05	1.3705166211162985e-05	1.1056435850413599e-05	1.6136822156938937e-05	1.4108754928236695e-05	3.2065970892663587e-06	1.29553217434839e-05	1.5315706207475174e-05	2.0564897985271335e-05	4.913577037401192e-06	1.5659817729990614e-05	1.3719444536745097e-05	1.927669898679573e-05	7.55526959315737e-06	1.7278992906813256e-05	1.4531247041723224e-05	2.2636415440430732e-05	6.8745363761821475e-06	1.5527670708102768e-05	2.1587543303735797e-05	1.8601242215199138e-05	1.554192735281314e-05	1.848031326915381e-05	7.734690286376852e-06	6.4370953684678255e-06	1.988837624611147e-05	1.983525824587294e-05	7.948136284510015e-06	1.1164143782966604e-05
ko:K00099	0.00042228083087623926	0.00020481218641170778	0.00022603528423058641	0.0003883401055039604	0.0004119586404169349	0.00042202248297628064	0.0002946224735546178	0.0004177819913652911	0.0005306010119031564	0.00019016050380282136	0.0002678558297271147	0.00039983919724377907	0.00042118311255622334	0.00047022547413824045	5.208153077131259e-05	0.0003812823711915677	0.00044326038880513805	0.00022786744007426778	0.0002404130230938793	0.0004931042879336494	0.00020918775203808946	0.0002666160629203137	0.0004815910954359297	0.0002374186440141537	0.000280713997353643	0.0005342776346847338	0.0001937213663668948	0.0003028418175843678	0.0005411818695925882	0.00047294963705097075	0.00017557685481971945	0.00018011427827519598	0.0004927756935156973	0.00018898195271564375	0.00041735681718795947	0.00045358907495841107	0.00011794571166763991	0.0003543203531864649	0.00016177804268467262	0.00044764275840190773	0.00047177118648651905	0.00038466984206820973	0.0004941539261494459	5.86681311020755e-05	0.00031132098947540886	0.000261159197701702	0.0002418391939197718	0.000452178843439918	0.0003026135524348638	0.0002481897988096716	0.00022833111564205693	0.00042805415896233513	0.0003182759303012248	0.0004874140196687858	0.0001930194191904942	0.00048042440099172205	0.00046033686208109465	0.0004916715107390458	0.0004977324590562199	0.0002975388068036951	0.000276017773889772	0.0004810374396139079	0.00040193089306060723	0.0002548411869281623	0.0002185915121261638	0.0003394591398001125	0.0002980065348830354
