,Acid Lake,Deep Sinkhole,Mesopelagic,Platform,Shallow Sinkhole,Surface
"met_Trihydroxy_bile_acids,_alcohols_and_derivatives",5.550503351715948e-05,5.855630445591999e-05,0.00010008931121835746,0.0001411753221959629,0.00012495357164291087,0.00034618402586546665
met_Triradylcglycerols,0.003533215119810183,0.0022751652937546872,0.00183047720871795,0.002320618136653682,0.0022140868657480215,0.0020711384702148533
met_Triterpenoids,0.00024573981065367627,0.0009602114704261,0.0005060822011985,0.0011115415239863818,0.0008507437903607786,0.0011576818489893866
met_Tyrosine_and_derivatives,5.263100038085418e-05,0.0001552961736137236,9.388635711993158e-05,0.0001588136744609327,0.00016219311627639727,0.0002362043434781741
met_Unsaturated_aliphatic_hydrocarbons,0.0017192127096902668,0.00139205362957745,0.0013913913290874,0.0010911774578168274,0.0012146588572989072,0.0011913865913359867
met_Unsaturated_fatty_acids,0.007358055988062833,0.00943195471923565,0.0086867269779029,0.0109252644977379,0.010330173510145929,0.011550611247959006
met_Unsaturated_hydrocarbons,0.00192905331571285,0.0015478459685796626,0.00155984377228575,0.0012723116550858364,0.0013688417980098286,0.0013811800710394066
met_Ureas,0.0075279316175884655,0.006162385293177875,0.0068614438228792995,0.005897305059706018,0.0065523264092993,0.005832600476638366
met_Valine_and_derivatives,0.00060095792976705,0.000788117070024725,0.0007100776636647,0.0008099896450785364,0.0008342463799110857,0.0009836935908017334
met_Very_long-chain_fatty_acids,0.0005561867805351166,0.0005238781777866375,0.00062511114402845,0.0004853821427583,0.0004955090490574428,0.00047495231878464
met_Vinyl_halides,8.894377159244431e-05,0.00022383604794098751,8.36042437713342e-05,0.0005362645542422818,0.0002708436793388429,0.00068906910797192
met_Vinyl_iodides,1.654133168899257e-05,9.523602478887601e-05,1.994067208082926e-06,8.26945396764137e-05,5.9280126339371075e-05,7.026780623455149e-05
met_Vinylogous_acids,0.006664617819246416,0.0017874254929413124,0.00054870655084355,0.0019738113585868185,0.0018899750701401716,0.0020327464036654533
met_Vinylogous_amides,0.0013171830361971499,0.0024134164885583126,0.0015462424282497,0.0028282243294205363,0.002397736644381286,0.0035408877764687
met_Vinylogous_esters,0.0014166704295144165,0.0029175870422165125,0.001825508137405,0.004363881236740582,0.00338061723943625,0.005025283964416973
met_Withanolides_and_derivatives,1.8366408270108574e-05,6.310125040403528e-05,3.032163419480273e-05,5.760540854198463e-05,5.086118295548444e-05,0.00011571130196226517
met_Xylenes,0.0007446990911009166,0.0014476380313308624,0.0010920132525145,0.0016980396132270272,0.0017243079465518714,0.0015879797099709334
met_Ynones,3.3874870858832944e-05,4.2362871456175877e-05,3.3605518792544535e-05,4.505623872406736e-05,4.39485027220948e-05,9.096763654232621e-05
met_m-Xylenes,0.0007282023403371499,0.0016511684817444626,0.0052044510126741,0.001965041390223164,0.0017929959160721857,0.00210596956314754
